molecule_chembl_id,canonical_smiles,bio_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL575887,CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,inactive,553.8280000000005,7.582600000000009,2,3,4.3448615651886175
CHEMBL575035,CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,inactive,555.8440000000005,7.374400000000009,3,3,4.325138859262188
CHEMBL576007,CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C=C(O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,inactive,569.8270000000003,7.324200000000008,3,4,4.303643611266668
CHEMBL575697,CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,inactive,601.8250000000003,6.779000000000007,4,4,4.055024091587952
CHEMBL572987,C[C@H](c1ccccc1)n1cc([C@H](Cc2ccccc2)n2cc([C@H](Cc3ccccc3)n3cc([C@@H](N)Cc4ccccc4)nn3)nn2)nn1,inactive,634.792,5.977100000000006,1,10,4.107905397309519
CHEMBL583710,C[C@H](c1ccccc1)n1cc([C@H](Cc2ccccc2)n2cc([C@H](Cc3ccccc3)n3cc([C@H](Cc4ccccc4)n4cc([C@@H](N)Cc5ccccc5)nn4)nn3)nn2)nn1,inactive,805.9949999999997,7.400700000000009,1,13,4.5376020021010435
CHEMBL583922,CNC(=O)[C@H](Cc1ccccc1)n1cc([C@H](Cc2ccccc2)n2cc([C@H](Cc3ccccc3)n3cc([C@H](Cc4ccccc4)n4cc([C@@H](N)Cc5ccccc5)nn4)nn3)nn2)nn1,inactive,863.0469999999995,6.321200000000006,2,14,4.142667503568732
CHEMBL583923,CC(C)[C@H](N)c1cn([C@@H](Cc2ccccc2)c2cn([C@@H](Cc3ccccc3)c3cn([C@H](c4cn([C@H](C)c5ccccc5)nn4)C(C)C)nn3)nn2)nn1,inactive,709.9069999999998,6.227300000000007,1,13,4.221848749616356
CHEMBL583925,NCCNC(=O)[C@H](Cc1ccccc1)n1cc([C@H](Cc2ccccc2)n2cc([C@H](Cc3ccccc3)n3cc([C@H](Cc4ccccc4)n4cc([C@@H](N)Cc5ccccc5)nn4)nn3)nn2)nn1,inactive,892.0889999999995,5.650100000000005,3,15,4.6020599913279625
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,567.7960000000003,4.747620000000004,4,6,8.721246399047171
CHEMBL597982,Cc1c(O)cccc1C(=O)N[C@@H](c1cccs1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,inactive,527.7310000000003,4.389520000000004,4,6,4.522878745280337
CHEMBL606392,Cc1c(O)cccc1C(=O)N[C@@H](Cc1cccs1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,541.7580000000004,4.259520000000004,4,6,8.537602002101044
CHEMBL577638,Cc1c(O)cccc1C(=O)N[C@@H](Cc1cc(-c2ccccc2)cs1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,617.8560000000002,5.926520000000005,4,6,8.221848749616356
CHEMBL591933,Cc1c(O)cccc1C(=O)N[C@@H](Cc1cc2ccccc2s1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,591.8180000000002,5.412720000000005,4,6,7.823908740944319
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,670.855,3.092400000000003,5,7,9.397940008672037
CHEMBL578278,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,676.884,3.153900000000002,5,8,7.6777807052660805
CHEMBL577443,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1cc(-c2ccccc2)cs1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,752.9819999999999,4.820900000000003,5,8,8.920818753952375
CHEMBL591934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1cc2ccccc2s1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,726.944,4.307100000000002,5,8,9.221848749616356
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,368.3850000000001,3.852600000000003,3,6,4.0
CHEMBL484853,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,active,332.44000000000005,4.316100000000004,3,3,6.619788758288394
CHEMBL168640,COC(=O)N[C@H](C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,active,624.8040000000002,4.119600000000003,4,7,9.301029995663981
CHEMBL1170703,COC(=O)N[C@H](C(=O)NCCCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,active,638.8310000000002,4.509700000000003,4,7,10.522878745280337
CHEMBL1170705,COC(=O)N[C@H](C(=O)N[C@H](C)CCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,active,652.8580000000003,4.898200000000004,4,7,9.397940008672037
CHEMBL1170706,CC[C@@H](CCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)NC(=O)[C@@H](NC(=O)OC)C(c1ccccc1)c1ccccc1,active,666.8850000000002,5.288300000000004,4,7,10.795880017344075
CHEMBL1170707,CCC[C@@H](CCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)NC(=O)[C@@H](NC(=O)OC)C(c1ccccc1)c1ccccc1,active,680.9120000000003,5.678400000000004,4,7,10.0
CHEMBL1170708,COC(=O)N[C@H](C(=O)N[C@@H](CCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)C(C)C)C(c1ccccc1)c1ccccc1,active,680.9120000000003,5.534300000000004,4,7,10.0
CHEMBL1170709,COC(=O)N[C@H](C(=O)N[C@H](CO)CCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,active,668.8570000000002,3.870600000000003,5,8,10.886056647693163
CHEMBL1761675,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)NC12NC(=O)C3(O)C4C5CC(C6C5C3C61)C42,active,618.6880000000002,-3.247699999999994,9,9,7.107905397309519
CHEMBL1761676,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)Nc1cccc(O)c1,inactive,509.56000000000023,-0.9644999999999941,8,8,5.0
CHEMBL1761678,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)NC12NC(=O)C3(O)C4C5CC(C6C5C3C61)C42,active,531.6100000000002,-1.7247999999999946,7,7,6.301029995663981
CHEMBL1761681,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N[C@]12NC(=O)[C@@]3(O)C4C5CC(C6C5C3C61)C42,active,489.57300000000015,-2.5972999999999935,7,7,6.301029995663981
CHEMBL1761682,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N[C@@]12NC(=O)[C@]3(O)C4C5CC(C6C5C3C61)C42,inactive,489.57300000000015,-2.5972999999999935,7,7,5.0
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,704.869,4.2116000000000025,5,9,8.397940008672037
CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,active,628.8139999999999,4.328140000000003,4,5,7.6020599913279625
CHEMBL2017307,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)COc2ccc3[nH]ccc3c2)cc1OC,active,462.5680000000002,3.271700000000002,2,6,6.0
CHEMBL2017311,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)COc2ccc3sccc3c2)cc1OC,active,479.62000000000023,4.005100000000003,1,7,7.221848749616356
CHEMBL2035865,CC(C)[C@H](NC(=O)C[C@@H](N)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)N[C@@H](C)C(=O)O,active,417.4590000000001,-1.3287999999999935,5,8,6.022276394711152
CHEMBL2035868,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1)C(=O)O,active,597.7090000000003,2.7268000000000034,4,8,6.119186407719209
CHEMBL2035871,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](NCc1ccccc1)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O)C(=O)O,active,507.5840000000002,0.5023000000000033,5,8,6.1487416512809245
CHEMBL2034991,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(C/C=C/c1ccccc1)C(=O)N[C@H](C(=O)NC[C@H]1OC(O)[C@H](O)[C@H]1O)C1CCCCC1,active,709.8810000000002,3.213400000000002,7,9,9.769551078621726
CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,active,547.6740000000003,2.3753,3,8,8.42021640338319
CHEMBL2041753,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](O)[C@H]21)S(=O)(=O)c1ccc(N)cc1,active,563.6730000000002,1.346100000000001,4,9,8.537602002101044
CHEMBL2041754,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](OCc3ccccc3)[C@H]21)S(=O)(=O)c1ccc(N)cc1,active,653.7980000000002,3.5706000000000007,3,9,8.455931955649724
CHEMBL2041756,COCCO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)[C@@H]21,active,621.7530000000002,2.0168000000000026,3,10,8.602059991327963
CHEMBL2041942,CNc1nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OC[C@H](OCCOC)[C@H]43)cc2o1,active,676.789,2.6175000000000006,3,12,8.823908740944319
CHEMBL2046922,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O,active,861.0509999999998,-1.4935999999999943,10,11,9.221848749616356
CHEMBL2046975,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,active,919.1369999999997,3.5558000000000085,9,8,8.744727494896694
CHEMBL2046976,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N1CCC[C@H]1[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)C(C)C,active,739.9140000000001,3.492040000000004,6,7,7.1249387366083
CHEMBL2046977,O=C(COc1ccccc1)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,active,518.6100000000004,2.5847000000000007,3,6,6.211831628858833
CHEMBL2046978,CC[C@H](NC(=O)COc1ccccc1C)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1C,active,484.59300000000036,2.3688399999999996,3,6,6.183758700008217
CHEMBL2046979,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1ccccc1,active,546.6640000000003,3.2015400000000014,3,6,7.070581074285707
CHEMBL2046980,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)COc1c(C)cccc1C,active,574.7180000000003,3.818380000000003,3,6,8.017728766960431
CHEMBL2046981,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCCN1C(=O)COc1c(C)cccc1C,active,588.7450000000003,4.208480000000003,3,6,6.756961951313706
CHEMBL2046984,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,active,955.17,3.9022000000000094,10,8,8.221848749616356
CHEMBL2046985,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C,active,624.778,4.554880000000003,4,6,7.552841968657781
CHEMBL1233644,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,active,905.1099999999998,3.1657000000000073,9,8,8.301029995663981
CHEMBL187266,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,inactive,294.35,4.247920000000003,0,3,4.22767829327708
CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,inactive,296.366,3.4433000000000025,0,3,4.157390760389438
CHEMBL363535,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,inactive,276.291,4.095640000000003,0,3,4.338187314462739
CHEMBL227075,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,inactive,278.307,3.2910200000000023,0,3,4.295849483160201
CHEMBL2180487,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2,active,614.7460000000003,6.931500000000007,2,6,7.0
CHEMBL2180488,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1CC3=C(CC(C)(C)CC3=O)Nc3ccccc31)C2,active,538.6480000000003,5.190200000000004,2,6,6.698970004336019
CHEMBL2180490,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,active,690.8440000000004,8.672800000000004,2,6,7.522878745280337
CHEMBL2180491,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(C(=O)C(F)(F)C(=O)N1c3ccccc3NC3=C(C(=O)CC(C)(C)C3)C1c1ccccc1)C2c1ccccc1,active,740.8510000000001,9.3081,2,6,6.522878745280337
CHEMBL2177556,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)N(C(=O)C(=O)N1c3ccccc3NC3=C(C(=O)CC(c4ccccc4)C3)C1c1ccccc1)c1ccccc1N2,active,786.9320000000001,10.187999999999995,2,6,7.221848749616356
CHEMBL2177557,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)Nc1ccccc1N2,inactive,366.464,5.666100000000004,2,3,4.698970004336019
CHEMBL2234330,O=C1OC(COc2ccc3ccccc3c2)(c2ccccc2)CC(O)=C1SCc1ccccc1,active,468.5740000000002,6.764000000000006,1,5,7.136677139879544
CHEMBL2234329,CCOc1ccc(OCC)c(SC2=C(O)CC(COc3ccc4ccccc4c3)(c3ccccc3)OC2=O)c1,active,542.6530000000002,7.420300000000007,1,7,8.036212172654444
CHEMBL2234328,Cc1ccc(C)c(SC2=C(O)CC(COc3ccc4ccccc4c3)(c3ccccc3)OC2=O)c1,active,482.60100000000017,7.2397400000000065,1,5,7.187086643357144
CHEMBL2234327,O=C1OC(COc2ccc3ccccc3c2)(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,active,488.9920000000002,7.276300000000004,1,5,7.050609993355087
CHEMBL2234326,CCc1ccccc1SC1=C(O)CC(COc2ccc3ccccc3c2)(c2ccccc2)OC1=O,active,482.6010000000001,7.185300000000007,1,5,7.657577319177793
CHEMBL2234325,Cc1ccccc1SC1=C(O)CC(COc2ccc3ccccc3c2)(c2ccccc2)OC1=O,active,468.5740000000001,6.931320000000007,1,5,7.214670164989233
CHEMBL2234324,O=C1OC(COc2ccc3ccccc3c2)(c2ccccc2)CC(O)=C1Sc1ccccc1,active,454.54700000000014,6.622900000000005,1,5,6.899629454882437
CHEMBL2234323,O=C1OC(COc2cccc3ccccc23)(c2ccccc2)CC(O)=C1SCc1ccccc1,active,468.5740000000002,6.764000000000006,1,5,6.892790030352131
CHEMBL2234322,CCOc1ccc(OCC)c(SC2=C(O)CC(COc3cccc4ccccc34)(c3ccccc3)OC2=O)c1,active,542.6530000000002,7.420300000000006,1,7,8.455931955649724
CHEMBL2234321,Cc1ccc(C)c(SC2=C(O)CC(COc3cccc4ccccc34)(c3ccccc3)OC2=O)c1,active,482.60100000000017,7.2397400000000065,1,5,6.899629454882437
CHEMBL2234384,O=C1OC(COc2cccc3ccccc23)(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,active,488.9920000000002,7.276300000000005,1,5,7.229147988357855
CHEMBL2234383,CCc1ccccc1SC1=C(O)CC(COc2cccc3ccccc23)(c2ccccc2)OC1=O,active,482.6010000000001,7.185300000000007,1,5,7.0
CHEMBL2234382,Cc1ccccc1SC1=C(O)CC(COc2cccc3ccccc23)(c2ccccc2)OC1=O,active,468.5740000000001,6.931320000000007,1,5,7.1938200260161125
CHEMBL2234381,O=C1OC(COc2cccc3ccccc23)(c2ccccc2)CC(O)=C1Sc1ccccc1,active,454.54700000000014,6.622900000000005,1,5,6.798602875679548
CHEMBL2234380,O=C1OC(CSc2ccccc2)(c2ccccc2)CC(O)=C1SCc1ccccc1,active,434.5820000000002,6.324100000000005,1,5,7.494850021680094
CHEMBL2234379,CCOc1ccc(OCC)c(SC2=C(O)CC(CSc3ccccc3)(c3ccccc3)OC2=O)c1,active,508.6610000000002,6.980400000000007,1,7,7.619788758288394
CHEMBL2234337,Cc1ccc(C)c(SC2=C(O)CC(CSc3ccccc3)(c3ccccc3)OC2=O)c1,active,448.6090000000001,6.799840000000005,1,5,6.707743928643524
CHEMBL2234336,O=C1OC(CSc2ccccc2)(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,active,455.0000000000002,6.836400000000005,1,5,7.154901959985743
CHEMBL2234335,CCc1ccccc1SC1=C(O)CC(CSc2ccccc2)(c2ccccc2)OC1=O,active,448.6090000000001,6.745400000000006,1,5,6.623423042943488
CHEMBL2234334,Cc1ccccc1SC1=C(O)CC(CSc2ccccc2)(c2ccccc2)OC1=O,active,434.5820000000001,6.491420000000006,1,5,6.619788758288394
CHEMBL2234333,O=C1OC(CSc2ccccc2)(c2ccccc2)CC(O)=C1Sc1ccccc1,active,420.5550000000002,6.183000000000004,1,5,6.58838029403677
CHEMBL2234332,O=C(O)CCCCC1(CCc2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1,active,454.58800000000025,5.695400000000006,2,5,8.301029995663981
CHEMBL2234331,Cc1ccc(C(C)C)c(SC2=C(O)CC(CCc3ccccc3)(C(C)C)OC2=O)c1,active,424.6060000000001,6.954620000000007,1,4,8.958607314841775
CHEMBL2297025,O=C(CC1(O)C2C3CC4C5C3C1C5C(O)(CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C42)N[C@@H](Cc1ccc(O)cc1)C(=O)O,inactive,620.6550000000003,0.6519000000000017,8,8,5.0
CHEMBL2297028,CC(C)[C@H](NC(=O)CC1(O)C2C3CC4C5C3C1C5C(O)(CC(=O)N[C@H](C(=O)O)C(C)C)C42)C(=O)O,inactive,492.5690000000003,0.0673000000000023,6,6,5.0
CHEMBL2297030,CC(C)[C@H](NC12OC3(O)C4C5CC(C6C5C3C61)C42)C(=O)N[C@@H](C)C(=O)O,active,362.4260000000001,-0.0072999999999992515,4,5,6.221848749616356
CHEMBL2297031,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC12NC(=O)C3(O)C4C5CC(C6C5C3C61)C42)C(=O)N[C@@H](CO)C(=O)O,active,619.6720000000001,-2.6483999999999894,9,9,7.107905397309519
CHEMBL2349226,Cc1cn([C@H]2C[C@H](n3cc(CNCC(=O)N(Cc4ccccc4)Cc4cc5cc(Cl)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,662.1030000000001,2.0360199999999997,3,12,4.529442514782726
CHEMBL2349225,CCOc1cccc2cc(CN(Cc3ccccc3)C(=O)CNCc3cn([C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4CO)nn3)c(=O)oc12,inactive,671.7110000000001,1.7813199999999991,3,13,4.563996464330104
CHEMBL2349224,COc1cccc2cc(CN(Cc3ccccc3)C(=O)CNCc3cn([C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4CO)nn3)c(=O)oc12,inactive,657.6840000000002,1.3912199999999995,3,13,4.6439741428068775
CHEMBL2349223,Cc1cn([C@H]2C[C@H](n3cc(CNCC(=O)N(Cc4ccccc4)Cc4cc5cc(Br)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,706.554,2.14512,3,12,4.4943074925878
CHEMBL2349222,Cc1cn([C@H]2C[C@H](n3cc(CNCC(=O)N(Cc4ccccc4)Cc4cc5ccccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,627.6580000000002,1.38262,3,12,4.455188088242224
CHEMBL2349088,Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5cc(Cl)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,514.9260000000002,1.0072199999999996,3,11,4.605373235727791
CHEMBL2349087,CCOc1cccc2cc(CNCc3cn([C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4CO)nn3)c(=O)oc12,inactive,524.5340000000002,0.7525199999999996,3,12,4.631713115097869
CHEMBL2349086,COc1cccc2cc(CNCc3cn([C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4CO)nn3)c(=O)oc12,inactive,510.5070000000003,0.36242000000000024,3,12,4.665546248849069
CHEMBL2349085,Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5cc(Br)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,559.3770000000002,1.1163199999999993,3,11,4.538951908329342
CHEMBL2349084,Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5ccccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,inactive,480.4810000000002,0.3538199999999999,3,11,4.567672207738396
CHEMBL3093182,CCCC[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)O,active,853.0349999999997,-0.1284299999999961,12,10,7.512861624522813
CHEMBL3093183,CCCC[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)O,active,819.0179999999998,-0.32502999999999976,12,10,8.585026652029182
CHEMBL104538,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N1CCCNC1=O,active,594.797,4.131540000000003,4,5,8.67778070526608
CHEMBL3114729,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N(CCCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,inactive,690.9360000000001,7.1469000000000085,1,8,4.6777807052660805
CHEMBL3114726,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CCN(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,active,705.9510000000001,6.350200000000006,3,9,7.522878745280337
CHEMBL3114724,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N(CCCCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,inactive,704.9630000000002,7.537000000000009,1,8,4.6439741428068775
CHEMBL3114713,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,active,704.9630000000002,6.934400000000007,3,8,8.301029995663981
CHEMBL3115186,CC(C)c1nc(CN(C)C(=O)N[C@@H](Cn2cccn2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,active,742.9720000000001,6.175100000000007,3,10,7.522878745280337
CHEMBL3115176,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCO)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,active,706.9350000000002,5.660800000000005,4,9,7.4089353929735005
CHEMBL3115174,CC(C)c1nc(CN(C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,active,719.9340000000002,5.153800000000005,4,9,6.844663962534939
CHEMBL3115173,CC(C)c1nc(CN(C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,active,720.9180000000002,5.753100000000005,4,9,8.0
